Year,Collocate,MI Score,Context,File,Directory,Context_Year
1838,recorded,8.15,con- nexion with facts recorded in my,rstl_1840_0024.txt,txt_rstl,1840.0
1838,recorded,8.15,means. 364. The facts above recorded will,rstl_1840_0024.txt,txt_rstl,1840.0
1838,recorded,8.15,parent cell.” The facts recorded in the,rstl_1840_0024.txt,txt_rstl,1840.0
1838,recorded,8.15,the yelk. The facts recorded in the,rstl_1841_0018.txt,txt_rstl,1841.0
1838,recorded,8.15,division. 97. But facts recorded in several,rstl_1841_0019.txt,txt_rstl,1841.0
1838,recorded,8.15,as with many facts recorded in this,rstl_1842_0008.txt,txt_rstl,1842.0
1838,recorded,8.15,con- nection with facts recorded in a,rstl_1842_0008.txt,txt_rstl,1842.0
1838,recorded,8.15,wanting. Should the facts recorded in this,rstl_1842_0008.txt,txt_rstl,1842.0
1838,recorded,8.15,"SmiTH, the leading facts recorded in it.",rstl_1842_0008.txt,txt_rstl,1842.0
1838,these,4.2,"same. With these facts before us, we",rstl_1838_0021.txt,txt_rstl,1838.0
1838,these,4.2,These and similar facts deducible by experiment,rstl_1839_0015.txt,txt_rstl,1839.0
1838,these,4.2,13. Since these facts furnish some evidence,rstl_1839_0015.txt,txt_rstl,1839.0
1838,these,4.2,"I state these facts distinctly, because MaccuLLocn",rstl_1839_0005.txt,txt_rstl,1839.0
1838,these,4.2,obvious. From these facts it is certain,rstl_1839_0005.txt,txt_rstl,1839.0
1838,these,4.2,little stream. These facts seem at first,rstl_1839_0005.txt,txt_rstl,1839.0
1838,these,4.2,of nature. These facts are interesting under,rstl_1839_0005.txt,txt_rstl,1839.0
1838,these,4.2,quietly subsiding. These facts to be explicable,rstl_1839_0005.txt,txt_rstl,1839.0
1838,these,4.2,19. Should these facts be thought to,rstl_1840_0025.txt,txt_rstl,1840.0
1838,these,4.2,cells.” But these facts strengthen the analogy,rstl_1840_0024.txt,txt_rstl,1840.0
1838,these,4.2,6 Whether these facts have any connexion,rstl_1840_0002.txt,txt_rstl,1840.0
1838,these,4.2,"these differences, however, facts mentioned by authors",rstl_1841_0017.txt,txt_rstl,1841.0
1838,these,4.2,80 much these facts to which I,rstl_1841_0018.txt,txt_rstl,1841.0
1838,these,4.2,62. 63. Such facts as these appear,rstl_1841_0018.txt,txt_rstl,1841.0
1838,these,4.2,"till night. These facts are perfectly normal*,",rstl_1842_0015.txt,txt_rstl,1842.0
1838,these,4.2,14. c). These facts seem further to,rstl_1843_0013.txt,txt_rstl,1843.0
1838,these,4.2,orifices. From these facts it would appear,rstl_1843_0013.txt,txt_rstl,1843.0
1838,these,4.2,Myriapoda. These additional facts fully accord with,rstl_1843_0013.txt,txt_rstl,1843.0
1838,these,4.2,were discontinued. These facts sufficiently show that,rstl_1844_0009.txt,txt_rstl,1844.0
1838,these,4.2,"reason, with these facts before us, to",rstl_1844_0003.txt,txt_rstl,1844.0
1838,these,4.2,"in Solution. These facts are well known,",rstl_1844_0002.txt,txt_rstl,1844.0
1838,these,4.2,"the anion. These facts are, we believe,",rstl_1844_0001.txt,txt_rstl,1844.0
1838,these,4.2,"attention. These are facts which, when the",rstl_1844_0007.txt,txt_rstl,1844.0
1838,these,4.2,sum of these facts I am again,rstl_1845_0012.txt,txt_rstl,1845.0
1838,these,4.2,whole of these facts I was led,rstl_1845_0013.txt,txt_rstl,1845.0
1838,these,4.2,knowledge of these facts I have repeated,rstl_1845_0013.txt,txt_rstl,1845.0
1838,these,4.2,in analysing these facts ; it is,rstl_1845_0013.txt,txt_rstl,1845.0
1838,these,4.2,country. 3rdly. These facts place in rather,rstl_1845_0007.txt,txt_rstl,1845.0
1838,these,4.2,application of these facts to the vocal,rstl_1846_0028.txt,txt_rstl,1846.0
1838,these,4.2,These were the facts ; | I,rstl_1846_0027.txt,txt_rstl,1846.0
1838,these,4.2,"But, before these facts were ascertained this",rstl_1846_0029.txt,txt_rstl,1846.0
1838,these,4.2,inch. As the facts shown by these,rstl_1846_0020.txt,txt_rstl,1846.0
1838,these,4.2,the neighbourhood. These facts were demonstrated by,rstl_1846_0017.txt,txt_rstl,1846.0
1838,these,4.2,&. From these facts it appears that,rstl_1846_0012.txt,txt_rstl,1846.0
1838,these,4.2,"organ, These same facts are verified also",rstl_1847_0014.txt,txt_rstl,1847.0
1838,some,3.47,There are some facts intimately connected with,rstl_1838_0019.txt,txt_rstl,1838.0
1838,some,3.47,; but both facts (and some others),rstl_1838_0008.txt,txt_rstl,1838.0
1838,some,3.47,13. Since these facts furnish some evidence,rstl_1839_0015.txt,txt_rstl,1839.0
1838,some,3.47,ac- urately the facts of some very,rstl_1839_0014.txt,txt_rstl,1839.0
1838,some,3.47,some very interesting facts on this subject.,rstl_1839_0021.txt,txt_rstl,1839.0
1838,some,3.47,now to record facts which in some,rstl_1840_0025.txt,txt_rstl,1840.0
1838,some,3.47,have some distinct facts on which to,rstl_1840_0020.txt,txt_rstl,1840.0
1838,some,3.47,"worked out the facts to some extent,",rstl_1840_0004.txt,txt_rstl,1840.0
1838,some,3.47,"palladium developes some facts of considerable interest,",rstl_1842_0016.txt,txt_rstl,1842.0
1838,some,3.47,"Postscript, some additional facts illustrative of the",rstl_1842_0013.txt,txt_rstl,1842.0
1838,some,3.47,some new valuable facts or natural relations.,rstl_1843_0009.txt,txt_rstl,1843.0
1838,some,3.47,some of the facts which I also,rstl_1843_0004.txt,txt_rstl,1843.0
1838,some,3.47,some of the facts connected with observations,rstl_1845_0010.txt,txt_rstl,1845.0
1838,some,3.47,"however, some other facts to mention which",rstl_1846_0012.txt,txt_rstl,1846.0
1838,some,3.47,observed some remarkable facts of the same,rstl_1847_0004.txt,txt_rstl,1847.0
1839,recorded,8.19,but from the facts recorded in it—and,rstl_1839_0021.txt,txt_rstl,1839.0
1839,recorded,8.19,sevyeral of the facts recorded in this,rstl_1839_0021.txt,txt_rstl,1839.0
1839,recorded,8.19,few of the facts recorded in the,rstl_1839_0021.txt,txt_rstl,1839.0
1839,recorded,8.19,1840. Tre principal facts recorded in the,rstl_1840_0025.txt,txt_rstl,1840.0
1839,recorded,8.19,con- nexion with facts recorded in my,rstl_1840_0024.txt,txt_rstl,1840.0
1839,recorded,8.19,means. 364. The facts above recorded will,rstl_1840_0024.txt,txt_rstl,1840.0
1839,recorded,8.19,parent cell.” The facts recorded in the,rstl_1840_0024.txt,txt_rstl,1840.0
1839,recorded,8.19,the yelk. The facts recorded in the,rstl_1841_0018.txt,txt_rstl,1841.0
1839,recorded,8.19,division. 97. But facts recorded in several,rstl_1841_0019.txt,txt_rstl,1841.0
1839,recorded,8.19,as with many facts recorded in this,rstl_1842_0008.txt,txt_rstl,1842.0
1839,recorded,8.19,con- nection with facts recorded in a,rstl_1842_0008.txt,txt_rstl,1842.0
1839,recorded,8.19,wanting. Should the facts recorded in this,rstl_1842_0008.txt,txt_rstl,1842.0
1839,recorded,8.19,"SmiTH, the leading facts recorded in it.",rstl_1842_0008.txt,txt_rstl,1842.0
1839,these,4.24,These and similar facts deducible by experiment,rstl_1839_0015.txt,txt_rstl,1839.0
1839,these,4.24,13. Since these facts furnish some evidence,rstl_1839_0015.txt,txt_rstl,1839.0
1839,these,4.24,"I state these facts distinctly, because MaccuLLocn",rstl_1839_0005.txt,txt_rstl,1839.0
1839,these,4.24,obvious. From these facts it is certain,rstl_1839_0005.txt,txt_rstl,1839.0
1839,these,4.24,little stream. These facts seem at first,rstl_1839_0005.txt,txt_rstl,1839.0
1839,these,4.24,of nature. These facts are interesting under,rstl_1839_0005.txt,txt_rstl,1839.0
1839,these,4.24,quietly subsiding. These facts to be explicable,rstl_1839_0005.txt,txt_rstl,1839.0
1839,these,4.24,19. Should these facts be thought to,rstl_1840_0025.txt,txt_rstl,1840.0
1839,these,4.24,cells.” But these facts strengthen the analogy,rstl_1840_0024.txt,txt_rstl,1840.0
1839,these,4.24,6 Whether these facts have any connexion,rstl_1840_0002.txt,txt_rstl,1840.0
1839,these,4.24,"these differences, however, facts mentioned by authors",rstl_1841_0017.txt,txt_rstl,1841.0
1839,these,4.24,80 much these facts to which I,rstl_1841_0018.txt,txt_rstl,1841.0
1839,these,4.24,62. 63. Such facts as these appear,rstl_1841_0018.txt,txt_rstl,1841.0
1839,these,4.24,"till night. These facts are perfectly normal*,",rstl_1842_0015.txt,txt_rstl,1842.0
1839,these,4.24,14. c). These facts seem further to,rstl_1843_0013.txt,txt_rstl,1843.0
1839,these,4.24,orifices. From these facts it would appear,rstl_1843_0013.txt,txt_rstl,1843.0
1839,these,4.24,Myriapoda. These additional facts fully accord with,rstl_1843_0013.txt,txt_rstl,1843.0
1839,these,4.24,were discontinued. These facts sufficiently show that,rstl_1844_0009.txt,txt_rstl,1844.0
1839,these,4.24,"reason, with these facts before us, to",rstl_1844_0003.txt,txt_rstl,1844.0
1839,these,4.24,"in Solution. These facts are well known,",rstl_1844_0002.txt,txt_rstl,1844.0
1839,these,4.24,"the anion. These facts are, we believe,",rstl_1844_0001.txt,txt_rstl,1844.0
1839,these,4.24,"attention. These are facts which, when the",rstl_1844_0007.txt,txt_rstl,1844.0
1839,these,4.24,sum of these facts I am again,rstl_1845_0012.txt,txt_rstl,1845.0
1839,these,4.24,whole of these facts I was led,rstl_1845_0013.txt,txt_rstl,1845.0
1839,these,4.24,knowledge of these facts I have repeated,rstl_1845_0013.txt,txt_rstl,1845.0
1839,these,4.24,in analysing these facts ; it is,rstl_1845_0013.txt,txt_rstl,1845.0
1839,these,4.24,country. 3rdly. These facts place in rather,rstl_1845_0007.txt,txt_rstl,1845.0
1839,these,4.24,application of these facts to the vocal,rstl_1846_0028.txt,txt_rstl,1846.0
1839,these,4.24,These were the facts ; | I,rstl_1846_0027.txt,txt_rstl,1846.0
1839,these,4.24,"But, before these facts were ascertained this",rstl_1846_0029.txt,txt_rstl,1846.0
1839,these,4.24,inch. As the facts shown by these,rstl_1846_0020.txt,txt_rstl,1846.0
1839,these,4.24,the neighbourhood. These facts were demonstrated by,rstl_1846_0017.txt,txt_rstl,1846.0
1839,these,4.24,&. From these facts it appears that,rstl_1846_0012.txt,txt_rstl,1846.0
1839,these,4.24,"organ, These same facts are verified also",rstl_1847_0014.txt,txt_rstl,1847.0
1839,these,4.24,that substance. These facts led me to,rstl_1848_0010.txt,txt_rstl,1848.0
1839,some,3.39,13. Since these facts furnish some evidence,rstl_1839_0015.txt,txt_rstl,1839.0
1839,some,3.39,ac- urately the facts of some very,rstl_1839_0014.txt,txt_rstl,1839.0
1839,some,3.39,some very interesting facts on this subject.,rstl_1839_0021.txt,txt_rstl,1839.0
1839,some,3.39,now to record facts which in some,rstl_1840_0025.txt,txt_rstl,1840.0
1839,some,3.39,have some distinct facts on which to,rstl_1840_0020.txt,txt_rstl,1840.0
1839,some,3.39,"worked out the facts to some extent,",rstl_1840_0004.txt,txt_rstl,1840.0
1839,some,3.39,"palladium developes some facts of considerable interest,",rstl_1842_0016.txt,txt_rstl,1842.0
1839,some,3.39,"Postscript, some additional facts illustrative of the",rstl_1842_0013.txt,txt_rstl,1842.0
1839,some,3.39,some new valuable facts or natural relations.,rstl_1843_0009.txt,txt_rstl,1843.0
1839,some,3.39,some of the facts which I also,rstl_1843_0004.txt,txt_rstl,1843.0
1839,some,3.39,some of the facts connected with observations,rstl_1845_0010.txt,txt_rstl,1845.0
1839,some,3.39,"however, some other facts to mention which",rstl_1846_0012.txt,txt_rstl,1846.0
1839,some,3.39,observed some remarkable facts of the same,rstl_1847_0004.txt,txt_rstl,1847.0
1840,these,4.12,19. Should these facts be thought to,rstl_1840_0025.txt,txt_rstl,1840.0
1840,these,4.12,cells.” But these facts strengthen the analogy,rstl_1840_0024.txt,txt_rstl,1840.0
1840,these,4.12,6 Whether these facts have any connexion,rstl_1840_0002.txt,txt_rstl,1840.0
1840,these,4.12,"these differences, however, facts mentioned by authors",rstl_1841_0017.txt,txt_rstl,1841.0
1840,these,4.12,80 much these facts to which I,rstl_1841_0018.txt,txt_rstl,1841.0
1840,these,4.12,62. 63. Such facts as these appear,rstl_1841_0018.txt,txt_rstl,1841.0
1840,these,4.12,"till night. These facts are perfectly normal*,",rstl_1842_0015.txt,txt_rstl,1842.0
1840,these,4.12,14. c). These facts seem further to,rstl_1843_0013.txt,txt_rstl,1843.0
1840,these,4.12,orifices. From these facts it would appear,rstl_1843_0013.txt,txt_rstl,1843.0
1840,these,4.12,Myriapoda. These additional facts fully accord with,rstl_1843_0013.txt,txt_rstl,1843.0
1840,these,4.12,were discontinued. These facts sufficiently show that,rstl_1844_0009.txt,txt_rstl,1844.0
1840,these,4.12,"reason, with these facts before us, to",rstl_1844_0003.txt,txt_rstl,1844.0
1840,these,4.12,"in Solution. These facts are well known,",rstl_1844_0002.txt,txt_rstl,1844.0
1840,these,4.12,"the anion. These facts are, we believe,",rstl_1844_0001.txt,txt_rstl,1844.0
1840,these,4.12,"attention. These are facts which, when the",rstl_1844_0007.txt,txt_rstl,1844.0
1840,these,4.12,sum of these facts I am again,rstl_1845_0012.txt,txt_rstl,1845.0
1840,these,4.12,whole of these facts I was led,rstl_1845_0013.txt,txt_rstl,1845.0
1840,these,4.12,knowledge of these facts I have repeated,rstl_1845_0013.txt,txt_rstl,1845.0
1840,these,4.12,in analysing these facts ; it is,rstl_1845_0013.txt,txt_rstl,1845.0
1840,these,4.12,country. 3rdly. These facts place in rather,rstl_1845_0007.txt,txt_rstl,1845.0
1840,these,4.12,application of these facts to the vocal,rstl_1846_0028.txt,txt_rstl,1846.0
1840,these,4.12,These were the facts ; | I,rstl_1846_0027.txt,txt_rstl,1846.0
1840,these,4.12,"But, before these facts were ascertained this",rstl_1846_0029.txt,txt_rstl,1846.0
1840,these,4.12,inch. As the facts shown by these,rstl_1846_0020.txt,txt_rstl,1846.0
1840,these,4.12,the neighbourhood. These facts were demonstrated by,rstl_1846_0017.txt,txt_rstl,1846.0
1840,these,4.12,&. From these facts it appears that,rstl_1846_0012.txt,txt_rstl,1846.0
1840,these,4.12,"organ, These same facts are verified also",rstl_1847_0014.txt,txt_rstl,1847.0
1840,these,4.12,that substance. These facts led me to,rstl_1848_0010.txt,txt_rstl,1848.0
1840,these,4.12,the tissue. These facts of course do,rstl_1849_0023.txt,txt_rstl,1849.0
1840,these,4.12,"of Macropoma. These facts (if correctly interpreted,",rstl_1849_0023.txt,txt_rstl,1849.0
1840,some,3.5,now to record facts which in some,rstl_1840_0025.txt,txt_rstl,1840.0
1840,some,3.5,have some distinct facts on which to,rstl_1840_0020.txt,txt_rstl,1840.0
1840,some,3.5,"worked out the facts to some extent,",rstl_1840_0004.txt,txt_rstl,1840.0
1840,some,3.5,"palladium developes some facts of considerable interest,",rstl_1842_0016.txt,txt_rstl,1842.0
1840,some,3.5,"Postscript, some additional facts illustrative of the",rstl_1842_0013.txt,txt_rstl,1842.0
1840,some,3.5,some new valuable facts or natural relations.,rstl_1843_0009.txt,txt_rstl,1843.0
1840,some,3.5,some of the facts which I also,rstl_1843_0004.txt,txt_rstl,1843.0
1840,some,3.5,some of the facts connected with observations,rstl_1845_0010.txt,txt_rstl,1845.0
1840,some,3.5,"however, some other facts to mention which",rstl_1846_0012.txt,txt_rstl,1846.0
1840,some,3.5,observed some remarkable facts of the same,rstl_1847_0004.txt,txt_rstl,1847.0
1841,these,4.52,"these differences, however, facts mentioned by authors",rstl_1841_0017.txt,txt_rstl,1841.0
1841,these,4.52,80 much these facts to which I,rstl_1841_0018.txt,txt_rstl,1841.0
1841,these,4.52,62. 63. Such facts as these appear,rstl_1841_0018.txt,txt_rstl,1841.0
1841,these,4.52,"till night. These facts are perfectly normal*,",rstl_1842_0015.txt,txt_rstl,1842.0
1841,these,4.52,14. c). These facts seem further to,rstl_1843_0013.txt,txt_rstl,1843.0
1841,these,4.52,orifices. From these facts it would appear,rstl_1843_0013.txt,txt_rstl,1843.0
1841,these,4.52,Myriapoda. These additional facts fully accord with,rstl_1843_0013.txt,txt_rstl,1843.0
1841,these,4.52,were discontinued. These facts sufficiently show that,rstl_1844_0009.txt,txt_rstl,1844.0
1841,these,4.52,"reason, with these facts before us, to",rstl_1844_0003.txt,txt_rstl,1844.0
1841,these,4.52,"in Solution. These facts are well known,",rstl_1844_0002.txt,txt_rstl,1844.0
1841,these,4.52,"the anion. These facts are, we believe,",rstl_1844_0001.txt,txt_rstl,1844.0
1841,these,4.52,"attention. These are facts which, when the",rstl_1844_0007.txt,txt_rstl,1844.0
1841,these,4.52,sum of these facts I am again,rstl_1845_0012.txt,txt_rstl,1845.0
1841,these,4.52,whole of these facts I was led,rstl_1845_0013.txt,txt_rstl,1845.0
1841,these,4.52,knowledge of these facts I have repeated,rstl_1845_0013.txt,txt_rstl,1845.0
1841,these,4.52,in analysing these facts ; it is,rstl_1845_0013.txt,txt_rstl,1845.0
1841,these,4.52,country. 3rdly. These facts place in rather,rstl_1845_0007.txt,txt_rstl,1845.0
1841,these,4.52,application of these facts to the vocal,rstl_1846_0028.txt,txt_rstl,1846.0
1841,these,4.52,These were the facts ; | I,rstl_1846_0027.txt,txt_rstl,1846.0
1841,these,4.52,"But, before these facts were ascertained this",rstl_1846_0029.txt,txt_rstl,1846.0
1841,these,4.52,inch. As the facts shown by these,rstl_1846_0020.txt,txt_rstl,1846.0
1841,these,4.52,the neighbourhood. These facts were demonstrated by,rstl_1846_0017.txt,txt_rstl,1846.0
1841,these,4.52,&. From these facts it appears that,rstl_1846_0012.txt,txt_rstl,1846.0
1841,these,4.52,"organ, These same facts are verified also",rstl_1847_0014.txt,txt_rstl,1847.0
1841,these,4.52,that substance. These facts led me to,rstl_1848_0010.txt,txt_rstl,1848.0
1841,these,4.52,the tissue. These facts of course do,rstl_1849_0023.txt,txt_rstl,1849.0
1841,these,4.52,"of Macropoma. These facts (if correctly interpreted,",rstl_1849_0023.txt,txt_rstl,1849.0
1841,these,4.52,to test these facts by further experiments.,rstl_1850_0035.txt,txt_rstl,1850.0
1841,these,4.52,"performed*. With these facts before us, we",rstl_1850_0037.txt,txt_rstl,1850.0
1841,these,4.52,is a consequence. Facts corresponding to these,rstl_1850_0038.txt,txt_rstl,1850.0
1841,these,4.52,251. + These facts have been cited,rstl_1850_0038.txt,txt_rstl,1850.0
1841,these,4.52,"made by these facts upon TatnaRD, who",rstl_1850_0038.txt,txt_rstl,1850.0
1841,these,4.52,conception of these facts from the electro-,rstl_1850_0038.txt,txt_rstl,1850.0
1841,these,4.52,explanation of these facts at once adequate,rstl_1850_0038.txt,txt_rstl,1850.0
1841,these,4.52,being dissolved. These facts are contrary to,rstl_1850_0038.txt,txt_rstl,1850.0
1841,these,4.52,"these facts, the facts themselves are the",rstl_1850_0038.txt,txt_rstl,1850.0
1841,these,4.52,"16'5, From these facts it is evident",rstl_1850_0036.txt,txt_rstl,1850.0
1841,these,4.52,plates. From these facts I would infer,rstl_1850_0036.txt,txt_rstl,1850.0
1841,these,4.52,bars. These interesting facts are of considerable,rstl_1850_0036.txt,txt_rstl,1850.0
1841,these,4.52,optic lobes. These facts I think are,rstl_1850_0009.txt,txt_rstl,1850.0
1841,these,4.52,heat: from these facts I considered myself,rstl_1850_0004.txt,txt_rstl,1850.0
1841,these,4.52,of May. These facts Dr. Butsr recorded,rstl_1850_0016.txt,txt_rstl,1850.0
1841,these,4.52,inches respectively. These facts suggest caution to,rstl_1850_0016.txt,txt_rstl,1850.0
1841,some,3.73,"palladium developes some facts of considerable interest,",rstl_1842_0016.txt,txt_rstl,1842.0
1841,some,3.73,"Postscript, some additional facts illustrative of the",rstl_1842_0013.txt,txt_rstl,1842.0
1841,some,3.73,some new valuable facts or natural relations.,rstl_1843_0009.txt,txt_rstl,1843.0
1841,some,3.73,some of the facts which I also,rstl_1843_0004.txt,txt_rstl,1843.0
1841,some,3.73,some of the facts connected with observations,rstl_1845_0010.txt,txt_rstl,1845.0
1841,some,3.73,"however, some other facts to mention which",rstl_1846_0012.txt,txt_rstl,1846.0
1841,some,3.73,observed some remarkable facts of the same,rstl_1847_0004.txt,txt_rstl,1847.0
1841,some,3.73,some of the facts described in the,rstl_1850_0019.txt,txt_rstl,1850.0
1841,some,3.73,have some curious facts illustrative of the,rstl_1850_0036.txt,txt_rstl,1850.0
1841,some,3.73,to state some facts in connection with,rstl_1850_0009.txt,txt_rstl,1850.0
1842,these,4.61,"till night. These facts are perfectly normal*,",rstl_1842_0015.txt,txt_rstl,1842.0
1842,these,4.61,14. c). These facts seem further to,rstl_1843_0013.txt,txt_rstl,1843.0
1842,these,4.61,orifices. From these facts it would appear,rstl_1843_0013.txt,txt_rstl,1843.0
1842,these,4.61,Myriapoda. These additional facts fully accord with,rstl_1843_0013.txt,txt_rstl,1843.0
1842,these,4.61,were discontinued. These facts sufficiently show that,rstl_1844_0009.txt,txt_rstl,1844.0
1842,these,4.61,"reason, with these facts before us, to",rstl_1844_0003.txt,txt_rstl,1844.0
1842,these,4.61,"in Solution. These facts are well known,",rstl_1844_0002.txt,txt_rstl,1844.0
1842,these,4.61,"the anion. These facts are, we believe,",rstl_1844_0001.txt,txt_rstl,1844.0
1842,these,4.61,"attention. These are facts which, when the",rstl_1844_0007.txt,txt_rstl,1844.0
1842,these,4.61,sum of these facts I am again,rstl_1845_0012.txt,txt_rstl,1845.0
1842,these,4.61,whole of these facts I was led,rstl_1845_0013.txt,txt_rstl,1845.0
1842,these,4.61,knowledge of these facts I have repeated,rstl_1845_0013.txt,txt_rstl,1845.0
1842,these,4.61,in analysing these facts ; it is,rstl_1845_0013.txt,txt_rstl,1845.0
1842,these,4.61,country. 3rdly. These facts place in rather,rstl_1845_0007.txt,txt_rstl,1845.0
1842,these,4.61,application of these facts to the vocal,rstl_1846_0028.txt,txt_rstl,1846.0
1842,these,4.61,These were the facts ; | I,rstl_1846_0027.txt,txt_rstl,1846.0
1842,these,4.61,"But, before these facts were ascertained this",rstl_1846_0029.txt,txt_rstl,1846.0
1842,these,4.61,inch. As the facts shown by these,rstl_1846_0020.txt,txt_rstl,1846.0
1842,these,4.61,the neighbourhood. These facts were demonstrated by,rstl_1846_0017.txt,txt_rstl,1846.0
1842,these,4.61,&. From these facts it appears that,rstl_1846_0012.txt,txt_rstl,1846.0
1842,these,4.61,"organ, These same facts are verified also",rstl_1847_0014.txt,txt_rstl,1847.0
1842,these,4.61,that substance. These facts led me to,rstl_1848_0010.txt,txt_rstl,1848.0
1842,these,4.61,the tissue. These facts of course do,rstl_1849_0023.txt,txt_rstl,1849.0
1842,these,4.61,"of Macropoma. These facts (if correctly interpreted,",rstl_1849_0023.txt,txt_rstl,1849.0
1842,these,4.61,to test these facts by further experiments.,rstl_1850_0035.txt,txt_rstl,1850.0
1842,these,4.61,"performed*. With these facts before us, we",rstl_1850_0037.txt,txt_rstl,1850.0
1842,these,4.61,is a consequence. Facts corresponding to these,rstl_1850_0038.txt,txt_rstl,1850.0
1842,these,4.61,251. + These facts have been cited,rstl_1850_0038.txt,txt_rstl,1850.0
1842,these,4.61,"made by these facts upon TatnaRD, who",rstl_1850_0038.txt,txt_rstl,1850.0
1842,these,4.61,conception of these facts from the electro-,rstl_1850_0038.txt,txt_rstl,1850.0
1842,these,4.61,explanation of these facts at once adequate,rstl_1850_0038.txt,txt_rstl,1850.0
1842,these,4.61,being dissolved. These facts are contrary to,rstl_1850_0038.txt,txt_rstl,1850.0
1842,these,4.61,"these facts, the facts themselves are the",rstl_1850_0038.txt,txt_rstl,1850.0
1842,these,4.61,"16'5, From these facts it is evident",rstl_1850_0036.txt,txt_rstl,1850.0
1842,these,4.61,plates. From these facts I would infer,rstl_1850_0036.txt,txt_rstl,1850.0
1842,these,4.61,bars. These interesting facts are of considerable,rstl_1850_0036.txt,txt_rstl,1850.0
1842,these,4.61,optic lobes. These facts I think are,rstl_1850_0009.txt,txt_rstl,1850.0
1842,these,4.61,heat: from these facts I considered myself,rstl_1850_0004.txt,txt_rstl,1850.0
1842,these,4.61,of May. These facts Dr. Butsr recorded,rstl_1850_0016.txt,txt_rstl,1850.0
1842,these,4.61,inches respectively. These facts suggest caution to,rstl_1850_0016.txt,txt_rstl,1850.0
1842,these,4.61,had taken. These facts I bave since,rstl_1851_0017.txt,txt_rstl,1851.0
1842,these,4.61,produced embryos. These facts proved that the,rstl_1851_0011.txt,txt_rstl,1851.0
1842,these,4.61,area germinativa. These facts sufficiently prove the,rstl_1851_0011.txt,txt_rstl,1851.0
1842,these,4.61,the interior. These facts ap- peared to,rstl_1851_0011.txt,txt_rstl,1851.0
1842,these,4.61,show from these facts that a non-production,rstl_1851_0011.txt,txt_rstl,1851.0
1842,these,4.61,"been produced. These facts seemed to show,",rstl_1851_0011.txt,txt_rstl,1851.0
1842,these,4.61,unpro- ductive. These facts lead us to,rstl_1851_0011.txt,txt_rstl,1851.0
1842,some,3.73,some of the facts and views derived,rstl_1851_0011.txt,txt_rstl,1851.0
1843,these,4.69,14. c). These facts seem further to,rstl_1843_0013.txt,txt_rstl,1843.0
1843,these,4.69,orifices. From these facts it would appear,rstl_1843_0013.txt,txt_rstl,1843.0
1843,these,4.69,Myriapoda. These additional facts fully accord with,rstl_1843_0013.txt,txt_rstl,1843.0
1843,these,4.69,were discontinued. These facts sufficiently show that,rstl_1844_0009.txt,txt_rstl,1844.0
1843,these,4.69,"reason, with these facts before us, to",rstl_1844_0003.txt,txt_rstl,1844.0
1843,these,4.69,"in Solution. These facts are well known,",rstl_1844_0002.txt,txt_rstl,1844.0
1843,these,4.69,"the anion. These facts are, we believe,",rstl_1844_0001.txt,txt_rstl,1844.0
1843,these,4.69,"attention. These are facts which, when the",rstl_1844_0007.txt,txt_rstl,1844.0
1843,these,4.69,sum of these facts I am again,rstl_1845_0012.txt,txt_rstl,1845.0
1843,these,4.69,whole of these facts I was led,rstl_1845_0013.txt,txt_rstl,1845.0
1843,these,4.69,knowledge of these facts I have repeated,rstl_1845_0013.txt,txt_rstl,1845.0
1843,these,4.69,in analysing these facts ; it is,rstl_1845_0013.txt,txt_rstl,1845.0
1843,these,4.69,country. 3rdly. These facts place in rather,rstl_1845_0007.txt,txt_rstl,1845.0
1843,these,4.69,application of these facts to the vocal,rstl_1846_0028.txt,txt_rstl,1846.0
1843,these,4.69,These were the facts ; | I,rstl_1846_0027.txt,txt_rstl,1846.0
1843,these,4.69,"But, before these facts were ascertained this",rstl_1846_0029.txt,txt_rstl,1846.0
1843,these,4.69,inch. As the facts shown by these,rstl_1846_0020.txt,txt_rstl,1846.0
1843,these,4.69,the neighbourhood. These facts were demonstrated by,rstl_1846_0017.txt,txt_rstl,1846.0
1843,these,4.69,&. From these facts it appears that,rstl_1846_0012.txt,txt_rstl,1846.0
1843,these,4.69,"organ, These same facts are verified also",rstl_1847_0014.txt,txt_rstl,1847.0
1843,these,4.69,that substance. These facts led me to,rstl_1848_0010.txt,txt_rstl,1848.0
1843,these,4.69,the tissue. These facts of course do,rstl_1849_0023.txt,txt_rstl,1849.0
1843,these,4.69,"of Macropoma. These facts (if correctly interpreted,",rstl_1849_0023.txt,txt_rstl,1849.0
1843,these,4.69,to test these facts by further experiments.,rstl_1850_0035.txt,txt_rstl,1850.0
1843,these,4.69,"performed*. With these facts before us, we",rstl_1850_0037.txt,txt_rstl,1850.0
1843,these,4.69,is a consequence. Facts corresponding to these,rstl_1850_0038.txt,txt_rstl,1850.0
1843,these,4.69,251. + These facts have been cited,rstl_1850_0038.txt,txt_rstl,1850.0
1843,these,4.69,"made by these facts upon TatnaRD, who",rstl_1850_0038.txt,txt_rstl,1850.0
1843,these,4.69,conception of these facts from the electro-,rstl_1850_0038.txt,txt_rstl,1850.0
1843,these,4.69,explanation of these facts at once adequate,rstl_1850_0038.txt,txt_rstl,1850.0
1843,these,4.69,being dissolved. These facts are contrary to,rstl_1850_0038.txt,txt_rstl,1850.0
