"","ID","Date","Filename","Keyword","Author","Title","Category"
"6576",6576,"1861-12-31","rstl_1861_0030.txt","fact","Edward Smith","XXIX. On the elimination of urea and urinary water, in relation to the period of the day, season, exertion, food, prison discipline, weight of body, and other influences acting in the cycle of the year","fact"
"6577",6577,"1861-12-31","rstl_1861_0030.txt","facts","Edward Smith","XXIX. On the elimination of urea and urinary water, in relation to the period of the day, season, exertion, food, prison discipline, weight of body, and other influences acting in the cycle of the year","fact"
"6578",6578,"1861-12-31","rstl_1861_0030.txt","facts","Edward Smith","XXIX. On the elimination of urea and urinary water, in relation to the period of the day, season, exertion, food, prison discipline, weight of body, and other influences acting in the cycle of the year","fact"
"6579",6579,"1861-12-31","rstl_1861_0030.txt","facts","Edward Smith","XXIX. On the elimination of urea and urinary water, in relation to the period of the day, season, exertion, food, prison discipline, weight of body, and other influences acting in the cycle of the year","fact"
"6580",6580,"1861-12-31","rstl_1861_0030.txt","facts","Edward Smith","XXIX. On the elimination of urea and urinary water, in relation to the period of the day, season, exertion, food, prison discipline, weight of body, and other influences acting in the cycle of the year","fact"
"6581",6581,"1862-12-31","rstl_1862_0023.txt","fact","George Boole","XXX. On simultaneous differential equations of the first order in which the number of the variables exceeds by more than one the number of the equations","fact"
"6582",6582,"1862-12-31","rstl_1862_0023.txt","fact","George Boole","XXX. On simultaneous differential equations of the first order in which the number of the variables exceeds by more than one the number of the equations","fact"
"6583",6583,"1862-12-31","rstl_1862_0020.txt","fact","George Gore","XVII. On the properties of electro-deposited antimony (concluded)","fact"
"6584",6584,"1862-12-31","rstl_1862_0020.txt","facts","George Gore","XVII. On the properties of electro-deposited antimony (concluded)","fact"
"6585",6585,"1862-12-31","rstl_1862_0022.txt","fact","Charles Watkins Merrifield","XIX. On a new method of approximation applicable to elliptic and ultra-elliptic functions.—Second memoir","fact"
"6586",6586,"1862-12-31","rstl_1862_0014.txt","fact","John Attfield","XI. On the spectrum of carbon","fact"
"6587",6587,"1862-12-31","rstl_1862_0014.txt","fact","John Attfield","XI. On the spectrum of carbon","fact"
"6588",6588,"1862-12-31","rstl_1862_0014.txt","fact","John Attfield","XI. On the spectrum of carbon","fact"
"6589",6589,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6590",6590,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6591",6591,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6592",6592,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6593",6593,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6594",6594,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6595",6595,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6596",6596,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6597",6597,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6598",6598,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6599",6599,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6600",6600,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6601",6601,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6602",6602,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6603",6603,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6604",6604,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6605",6605,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6606",6606,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6607",6607,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6608",6608,"1862-12-31","rstl_1862_0025.txt","fact","A. Cohen","XXXII. On the differential coefficients and determinants of lines, and their application to analytical mechanics","fact"
"6609",6609,"1862-12-31","rstl_1862_0013.txt","fact","Charles Vincent Walker","X. On magnetic calms and earth-currents","fact"
"6610",6610,"1862-12-31","rstl_1862_0013.txt","fact","Charles Vincent Walker","X. On magnetic calms and earth-currents","fact"
"6611",6611,"1862-12-31","rstl_1862_0013.txt","facts","Charles Vincent Walker","X. On magnetic calms and earth-currents","fact"
"6612",6612,"1862-12-31","rstl_1862_0013.txt","facts","Charles Vincent Walker","X. On magnetic calms and earth-currents","fact"
"6613",6613,"1862-12-31","rstl_1862_0026.txt","fact","Benjamin Gompertz","XXXIII. A supplement to two papers published in the Transactions of the Royal Society, On the science connected with human mortality; the one published in 1820, and the other in 1825","fact"
"6614",6614,"1862-12-31","rstl_1862_0026.txt","fact","Benjamin Gompertz","XXXIII. A supplement to two papers published in the Transactions of the Royal Society, On the science connected with human mortality; the one published in 1820, and the other in 1825","fact"
"6615",6615,"1862-12-31","rstl_1862_0026.txt","fact","Benjamin Gompertz","XXXIII. A supplement to two papers published in the Transactions of the Royal Society, On the science connected with human mortality; the one published in 1820, and the other in 1825","fact"
"6616",6616,"1862-12-31","rstl_1862_0026.txt","fact","Benjamin Gompertz","XXXIII. A supplement to two papers published in the Transactions of the Royal Society, On the science connected with human mortality; the one published in 1820, and the other in 1825","fact"
"6617",6617,"1862-12-31","rstl_1862_0026.txt","fact","Benjamin Gompertz","XXXIII. A supplement to two papers published in the Transactions of the Royal Society, On the science connected with human mortality; the one published in 1820, and the other in 1825","fact"
"6618",6618,"1862-12-31","rstl_1862_0026.txt","fact","Benjamin Gompertz","XXXIII. A supplement to two papers published in the Transactions of the Royal Society, On the science connected with human mortality; the one published in 1820, and the other in 1825","fact"
"6619",6619,"1862-12-31","rstl_1862_0012.txt","fact","William Henry Flower","IX. On the posterior lobes of the cerebrum of the quadrumana","fact"
"6620",6620,"1862-12-31","rstl_1862_0012.txt","facts","William Henry Flower","IX. On the posterior lobes of the cerebrum of the quadrumana","fact"
"6621",6621,"1862-12-31","rstl_1862_0012.txt","facts","William Henry Flower","IX. On the posterior lobes of the cerebrum of the quadrumana","fact"
"6622",6622,"1862-12-31","rstl_1862_0011.txt","fact","Edward Frankland","III. On a new series of organic compounds containing boron","fact"
"6623",6623,"1862-12-31","rstl_1862_0011.txt","fact","Edward Frankland","III. On a new series of organic compounds containing boron","fact"
"6624",6624,"1862-12-31","rstl_1862_0015.txt","fact","George Boole","XII. On the theory of probabilities","fact"
"6625",6625,"1862-12-31","rstl_1862_0015.txt","fact","George Boole","XII. On the theory of probabilities","fact"
"6626",6626,"1862-12-31","rstl_1862_0006.txt","fact","William Spottiswoode","III. On the contact of curves","fact"
"6627",6627,"1862-12-31","rstl_1862_0000.txt","facts","none","Advertisement","fact"
"6628",6628,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6629",6629,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6630",6630,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6631",6631,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6632",6632,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6633",6633,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6634",6634,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6635",6635,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6636",6636,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6637",6637,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6638",6638,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6639",6639,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6640",6640,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6641",6641,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6642",6642,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6643",6643,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6644",6644,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6645",6645,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6646",6646,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6647",6647,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6648",6648,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6649",6649,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6650",6650,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6651",6651,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6652",6652,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6653",6653,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6654",6654,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6655",6655,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6656",6656,"1862-12-31","rstl_1862_0034.txt","fact","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6657",6657,"1862-12-31","rstl_1862_0034.txt","facts","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6658",6658,"1862-12-31","rstl_1862_0034.txt","facts","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6659",6659,"1862-12-31","rstl_1862_0034.txt","facts","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6660",6660,"1862-12-31","rstl_1862_0034.txt","facts","William Hopkins","XXXI. On the theory of the motion of glaciers","fact"
"6661",6661,"1862-12-31","rstl_1862_0019.txt","fact","John Cleland","XVI. On the relations of the vomer, ethmoid, and intermaxillary bones","fact"
"6662",6662,"1862-12-31","rstl_1862_0019.txt","fact","John Cleland","XVI. On the relations of the vomer, ethmoid, and intermaxillary bones","fact"
"6663",6663,"1862-12-31","rstl_1862_0019.txt","fact","John Cleland","XVI. On the relations of the vomer, ethmoid, and intermaxillary bones","fact"
"6664",6664,"1862-12-31","rstl_1862_0019.txt","fact","John Cleland","XVI. On the relations of the vomer, ethmoid, and intermaxillary bones","fact"
"6665",6665,"1862-12-31","rstl_1862_0019.txt","fact","John Cleland","XVI. On the relations of the vomer, ethmoid, and intermaxillary bones","fact"
"6666",6666,"1862-12-31","rstl_1862_0019.txt","fact","John Cleland","XVI. On the relations of the vomer, ethmoid, and intermaxillary bones","fact"
"6667",6667,"1862-12-31","rstl_1862_0019.txt","facts","John Cleland","XVI. On the relations of the vomer, ethmoid, and intermaxillary bones","fact"
"6668",6668,"1862-12-31","rstl_1862_0019.txt","facts","John Cleland","XVI. On the relations of the vomer, ethmoid, and intermaxillary bones","fact"
"6669",6669,"1759-12-31","rstl_1759_0015.txt","facts","William Henry","XIV. An account of the case of William Carey, aged nineteen, whose tendons and muscles are turning into bones. In a letter to the Right Honourable the Lord Cadogan, F. R. S. from the Rev. William Henry, D. D. F. R. S","fact"
"6670",6670,"1759-12-31","rstl_1759_0014.txt","facts","Benjamin Wilson","XIII. A letter from Mr. Benjamin Wilson, F. R. S. to the Rev. Tho. Birch, D. D. Secret. R. S","fact"
"6671",6671,"1861-12-31","rstl_1861_0020.txt","fact","Thomas Graham","XIX. On liquid transpiration in relation to chemical composition","fact"
"6672",6672,"1862-12-31","rstl_1862_0001.txt","fact","Augustus Matthiessen","I. On the influence of temperature on the electric conducting power of metals","fact"
"6673",6673,"1862-12-31","rstl_1862_0001.txt","fact","Augustus Matthiessen","I. On the influence of temperature on the electric conducting power of metals","fact"
"6674",6674,"1862-12-31","rstl_1862_0001.txt","fact","Augustus Matthiessen","I. On the influence of temperature on the electric conducting power of metals","fact"
"6675",6675,"1862-12-31","rstl_1862_0001.txt","fact","Augustus Matthiessen","I. On the influence of temperature on the electric conducting power of metals","fact"
"6676",6676,"1862-12-31","rstl_1862_0001.txt","fact","Augustus Matthiessen","I. On the influence of temperature on the electric conducting power of metals","fact"
"6677",6677,"1862-12-31","rstl_1862_0001.txt","facts","Augustus Matthiessen","I. On the influence of temperature on the electric conducting power of metals","fact"
"6678",6678,"1863-12-31","rstl_1863_0030.txt","fact","Edward Sabine","XXX. Results of hourly observations of the magnetic declination made by Sir Francis Leopold McClintock, and the officers of the yacht ‘Fox,’ at Port Kennedy, in the Arctic Sea, in the winter of 1858-59; and a comparison of these results with those obtained by Captain Rochfort Maguire, and the Officers of Her Majesty's Ship ʻPloverʼ, in 1852, 1853, and 1854, at Point Barrow","fact"
"6679",6679,"1863-12-31","rstl_1863_0030.txt","facts","Edward Sabine","XXX. Results of hourly observations of the magnetic declination made by Sir Francis Leopold McClintock, and the officers of the yacht ‘Fox,’ at Port Kennedy, in the Arctic Sea, in the winter of 1858-59; and a comparison of these results with those obtained by Captain Rochfort Maguire, and the Officers of Her Majesty's Ship ʻPloverʼ, in 1852, 1853, and 1854, at Point Barrow","fact"
"6680",6680,"1863-12-31","rstl_1863_0030.txt","facts","Edward Sabine","XXX. Results of hourly observations of the magnetic declination made by Sir Francis Leopold McClintock, and the officers of the yacht ‘Fox,’ at Port Kennedy, in the Arctic Sea, in the winter of 1858-59; and a comparison of these results with those obtained by Captain Rochfort Maguire, and the Officers of Her Majesty's Ship ʻPloverʼ, in 1852, 1853, and 1854, at Point Barrow","fact"
"6681",6681,"1863-12-31","rstl_1863_0030.txt","facts","Edward Sabine","XXX. Results of hourly observations of the magnetic declination made by Sir Francis Leopold McClintock, and the officers of the yacht ‘Fox,’ at Port Kennedy, in the Arctic Sea, in the winter of 1858-59; and a comparison of these results with those obtained by Captain Rochfort Maguire, and the Officers of Her Majesty's Ship ʻPloverʼ, in 1852, 1853, and 1854, at Point Barrow","fact"
"6682",6682,"1863-12-31","rstl_1863_0030.txt","facts","Edward Sabine","XXX. Results of hourly observations of the magnetic declination made by Sir Francis Leopold McClintock, and the officers of the yacht ‘Fox,’ at Port Kennedy, in the Arctic Sea, in the winter of 1858-59; and a comparison of these results with those obtained by Captain Rochfort Maguire, and the Officers of Her Majesty's Ship ʻPloverʼ, in 1852, 1853, and 1854, at Point Barrow","fact"
"6683",6683,"1863-12-31","rstl_1863_0030.txt","facts","Edward Sabine","XXX. Results of hourly observations of the magnetic declination made by Sir Francis Leopold McClintock, and the officers of the yacht ‘Fox,’ at Port Kennedy, in the Arctic Sea, in the winter of 1858-59; and a comparison of these results with those obtained by Captain Rochfort Maguire, and the Officers of Her Majesty's Ship ʻPloverʼ, in 1852, 1853, and 1854, at Point Barrow","fact"
"6684",6684,"1863-12-31","rstl_1863_0030.txt","facts","Edward Sabine","XXX. Results of hourly observations of the magnetic declination made by Sir Francis Leopold McClintock, and the officers of the yacht ‘Fox,’ at Port Kennedy, in the Arctic Sea, in the winter of 1858-59; and a comparison of these results with those obtained by Captain Rochfort Maguire, and the Officers of Her Majesty's Ship ʻPloverʼ, in 1852, 1853, and 1854, at Point Barrow","fact"
"6685",6685,"1863-12-31","rstl_1863_0030.txt","facts","Edward Sabine","XXX. Results of hourly observations of the magnetic declination made by Sir Francis Leopold McClintock, and the officers of the yacht ‘Fox,’ at Port Kennedy, in the Arctic Sea, in the winter of 1858-59; and a comparison of these results with those obtained by Captain Rochfort Maguire, and the Officers of Her Majesty's Ship ʻPloverʼ, in 1852, 1853, and 1854, at Point Barrow","fact"
"6686",6686,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6687",6687,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6688",6688,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6689",6689,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6690",6690,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6691",6691,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6692",6692,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6693",6693,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6694",6694,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6695",6695,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6696",6696,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6697",6697,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6698",6698,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6699",6699,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6700",6700,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6701",6701,"1862-12-31","rstl_1862_0008.txt","fact","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6702",6702,"1862-12-31","rstl_1862_0008.txt","facts","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6703",6703,"1862-12-31","rstl_1862_0008.txt","facts","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6704",6704,"1862-12-31","rstl_1862_0008.txt","facts","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6705",6705,"1862-12-31","rstl_1862_0008.txt","facts","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6706",6706,"1862-12-31","rstl_1862_0008.txt","facts","John Tyndall","V. On the absorption and radiation of heat by gaseous matter.—Second memoir","fact"
"6707",6707,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6708",6708,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6709",6709,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6710",6710,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6711",6711,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6712",6712,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6713",6713,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6714",6714,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6715",6715,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6716",6716,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6717",6717,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6718",6718,"1862-12-31","rstl_1862_0035.txt","fact","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6719",6719,"1862-12-31","rstl_1862_0035.txt","facts","James Scott Bowerbank","XXXII. On the anatomy and physiology of the Spongiadœ.—Part II","fact"
"6720",6720,"1863-12-31","rstl_1863_0023.txt","fact","Charles Chambers","XXIII. On the nature of the sun’s magnetic action upon the earth","fact"
"6721",6721,"1863-12-31","rstl_1863_0023.txt","fact","Charles Chambers","XXIII. On the nature of the sun’s magnetic action upon the earth","fact"
"6722",6722,"1863-12-31","rstl_1863_0022.txt","fact","George Boole","XXII. On the differential equations of dynamics. A sequel to a paper on simultaneous differential equations","fact"
"6723",6723,"1863-12-31","rstl_1863_0022.txt","fact","George Boole","XXII. On the differential equations of dynamics. A sequel to a paper on simultaneous differential equations","fact"
"6724",6724,"1863-12-31","rstl_1863_0019.txt","fact","Balfour Stewart","XIX. An account of experiments on the change of the elastic force of a constant volume of atmospheric air, between 32° F. and 212° F., and also on the temperature of the melting-point of mercury","fact"
"6725",6725,"1863-12-31","rstl_1863_0025.txt","fact","Hermann De Schlagintweit","XXV. Numerical elements of Indian meteorology","fact"
"6726",6726,"1863-12-31","rstl_1863_0028.txt","fact","William Thomson","XXVIII. Dynamical problems regarding elastic spheroidal shells and spheroids of incompressible liquid","fact"
"6727",6727,"1863-12-31","rstl_1863_0028.txt","fact","William Thomson","XXVIII. Dynamical problems regarding elastic spheroidal shells and spheroids of incompressible liquid","fact"
"6728",6728,"1863-12-31","rstl_1863_0020.txt","fact","Heinrich Debus","XX. On some compounds and derivatives of acid","fact"
"6729",6729,"1863-12-31","rstl_1863_0020.txt","fact","Heinrich Debus","XX. On some compounds and derivatives of acid","fact"
"6730",6730,"1863-12-31","rstl_1863_0020.txt","fact","Heinrich Debus","XX. On some compounds and derivatives of acid","fact"
"6731",6731,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6732",6732,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6733",6733,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6734",6734,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6735",6735,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6736",6736,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6737",6737,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6738",6738,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6739",6739,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6740",6740,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6741",6741,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6742",6742,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6743",6743,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6744",6744,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6745",6745,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6746",6746,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6747",6747,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6748",6748,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
"6749",6749,"1861-12-31","rstl_1861_0024.txt","fact","John Bennet Lawes","XXIII. On the sources of the nitrogen of vegetation; with special reference to the question whether plants assimilate free or uncombined nitrogen","fact"
