Year,Collocate,MI Score,Context,File,Directory,Context_Year
1854,these,3.97,be no doubt that these facts are evidence of a great,rstl_1862_0042.txt,txt_rstl,1862.0
1854,these,3.97,"this change, and as these facts have been observed, not in",rstl_1862_0038.txt,txt_rstl,1862.0
1854,these,3.97,is far above this. These facts may be explained in two,rstl_1862_0040.txt,txt_rstl,1862.0
1854,these,3.97,the hardest like rocks. These facts point towards the circumstance of,rstl_1862_0033.txt,txt_rstl,1862.0
1854,these,3.97,"dilute hydrochloric acid (83.); these facts also indicate that, the change",rstl_1862_0020.txt,txt_rstl,1862.0
1854,these,3.97,the Tonbridge- London values. These facts all indicate the yery notable,rstl_1862_0013.txt,txt_rstl,1862.0
1854,these,3.97,than when cold. From these facts we learn another marked difference,rstl_1862_0001.txt,txt_rstl,1862.0
1854,these,3.97,"geographically opposite. Now, keeping these facts in view, let us imagine",rstl_1863_0030.txt,txt_rstl,1863.0
1855,these,3.97,observations on the other.” These facts were in full accordance with,rstl_1864_0006.txt,txt_rstl,1864.0
1855,these,3.97,than glance at these singular facts ; but I must direct,rstl_1864_0009.txt,txt_rstl,1864.0
1855,these,3.97,be safely deduced from these facts that two distinctly different series,rstl_1864_0018.txt,txt_rstl,1864.0
1855,these,3.97,+ I recently submitted these facts to the Anthropological Society of,rstl_1864_0015.txt,txt_rstl,1864.0
1855,these,3.97,would draw from the preceding facts are these ;—First. Instead of,rstl_1864_0015.txt,txt_rstl,1864.0
1856,these,3.95,by critical examinations of the facts already accumulated. These menoirs I,rstl_1856_0020.txt,txt_rstl,1856.0
1856,these,3.95,LIONEL BEALE ON THE These facts appear to me to militate,rstl_1856_0017.txt,txt_rstl,1856.0
1856,these,3.95,a like kind. Among these facts were several that became of,rstl_1856_0012.txt,txt_rstl,1856.0
1856,these,3.95,"identical properties. Connecting all these facts together, it clearly follows,— That",rstl_1856_0001.txt,txt_rstl,1856.0
1856,these,3.95,inch to crush them. These facts show the great superiority of,rstl_1857_0039.txt,txt_rstl,1857.0
1856,these,3.95,moment de leur formation.” These facts appear to be totally at,rstl_1857_0016.txt,txt_rstl,1857.0
1856,these,3.95,"electricity. The first of these facts is, that a differential current",rstl_1857_0010.txt,txt_rstl,1857.0
1856,these,3.95,"fibres, still I think these facts render it highly probable that",rstl_1857_0009.txt,txt_rstl,1857.0
1856,these,3.95,"inference I deduce from these facts is, first, that the animals",rstl_1857_0009.txt,txt_rstl,1857.0
1856,these,3.95,faces in the quadrant (111...211). Facts presented by these Tables —The,rstl_1857_0004.txt,txt_rstl,1857.0
1856,these,3.95,angles. With regard to these facts no difference of opinion can,rstl_1857_0004.txt,txt_rstl,1857.0
1856,these,3.95,to the same family. These facts I now proceed to particularize,rstl_1858_0035.txt,txt_rstl,1858.0
1856,these,3.95,within half an hour. These facts appeared to me of great,rstl_1858_0030.txt,txt_rstl,1858.0
1856,these,3.95,"the paralysed parts. All these facts tend to the same conclusion,",rstl_1858_0029.txt,txt_rstl,1858.0
1856,these,3.95,which circulation ceased. From these facts it appears that there exists,rstl_1858_0029.txt,txt_rstl,1858.0
1856,these,3.95,"89-3:100, or 7:10 nearly. These facts are conclusive in showing the",rstl_1858_0021.txt,txt_rstl,1858.0
1856,these,3.95,"boilers invariably present joints, these facts are proþ of some significance",rstl_1858_0021.txt,txt_rstl,1858.0
1856,these,3.95,they were very adhesive. These facts seem sufficient proof of the,rstl_1858_0031.txt,txt_rstl,1858.0
1856,these,3.95,possible to explain these curious facts upon chemical Sprinciples seems very,rstl_1858_0031.txt,txt_rstl,1858.0
1856,these,3.95,the natural interpretation of these facts seems my E to be,rstl_1858_0031.txt,txt_rstl,1858.0
1856,these,3.95,"functions became unveiled, and Further facts were developed, these difficulties were",rstl_1858_0031.txt,txt_rstl,1858.0
1856,these,3.95,"From these and other similar facts it appeared that mustard, croton",rstl_1858_0031.txt,txt_rstl,1858.0
1856,these,3.95,"only very feeble action, Such facts as these prove conclusively that,",rstl_1858_0031.txt,txt_rstl,1858.0
1856,these,3.95,"bodies, resembling spermatozoa. From these facts it can scarcely be doubted",rstl_1858_0034.txt,txt_rstl,1858.0
1856,these,3.95,"= fairly deducible from the facts which these researches have disclosed,",rstl_1858_0005.txt,txt_rstl,1858.0
1856,these,3.95,organs is certain from these facts :— S At a particular,rstl_1858_0006.txt,txt_rstl,1858.0
1856,these,3.95,The significance 2 of these facts cannot for a moment be,rstl_1858_0006.txt,txt_rstl,1858.0
1856,these,3.95,"simi- Slarly situated, leaving these facts to be discussed by others",rstl_1859_0017.txt,txt_rstl,1859.0
1856,these,3.95,"the correct determination of these facts is concerned, it seems to",rstl_1859_0017.txt,txt_rstl,1859.0
1856,these,3.95,more considerable diameter. = These facts puzzled me a little at,rstl_1859_0018.txt,txt_rstl,1859.0
1856,these,3.95,HoykiNs has drawn from these facts is unavoidable ; the glaciers,rstl_1859_0015.txt,txt_rstl,1859.0
1856,these,3.95,These experiments developed the following facts :—lIst. That the effect of,rstl_1859_0005.txt,txt_rstl,1859.0
1856,these,3.95,"about 24 per cent. These facts are of considerable interest, when",rstl_1859_0025.txt,txt_rstl,1859.0
1856,these,3.95,"of terrestrial induction. Bearing these facts in view, and taking further",rstl_1860_0021.txt,txt_rstl,1860.0
1856,these,3.95,"one of the most remarkable facts is this, that these luminous",rstl_1860_0010.txt,txt_rstl,1860.0
1856,these,3.95,at first produced. All these facts are easily explained from the,rstl_1860_0008.txt,txt_rstl,1860.0
1856,these,3.95,"flash than atmospheric air, These facts are in harmony with the",rstl_1861_0001.txt,txt_rstl,1861.0
1856,these,3.95,"the central aperture. Keeping these facts in view, it would be",rstl_1861_0029.txt,txt_rstl,1861.0
1856,these,3.95,To the statement of these facts it should be added that,rstl_1861_0024.txt,txt_rstl,1861.0
1856,these,3.95,be no doubt that these facts are evidence of a great,rstl_1862_0042.txt,txt_rstl,1862.0
1856,these,3.95,"this change, and as these facts have been observed, not in",rstl_1862_0038.txt,txt_rstl,1862.0
1856,these,3.95,is far above this. These facts may be explained in two,rstl_1862_0040.txt,txt_rstl,1862.0
1856,these,3.95,the hardest like rocks. These facts point towards the circumstance of,rstl_1862_0033.txt,txt_rstl,1862.0
1856,these,3.95,"dilute hydrochloric acid (83.); these facts also indicate that, the change",rstl_1862_0020.txt,txt_rstl,1862.0
1856,these,3.95,the Tonbridge- London values. These facts all indicate the yery notable,rstl_1862_0013.txt,txt_rstl,1862.0
1856,these,3.95,than when cold. From these facts we learn another marked difference,rstl_1862_0001.txt,txt_rstl,1862.0
1856,these,3.95,"geographically opposite. Now, keeping these facts in view, let us imagine",rstl_1863_0030.txt,txt_rstl,1863.0
1856,these,3.95,observations on the other.” These facts were in full accordance with,rstl_1864_0006.txt,txt_rstl,1864.0
1856,these,3.95,than glance at these singular facts ; but I must direct,rstl_1864_0009.txt,txt_rstl,1864.0
1856,these,3.95,be safely deduced from these facts that two distinctly different series,rstl_1864_0018.txt,txt_rstl,1864.0
1856,these,3.95,+ I recently submitted these facts to the Anthropological Society of,rstl_1864_0015.txt,txt_rstl,1864.0
1856,these,3.95,would draw from the preceding facts are these ;—First. Instead of,rstl_1864_0015.txt,txt_rstl,1864.0
1856,these,3.95,below the freezing-point. AI these facts together leave hardly any doubt,rstl_1865_0004.txt,txt_rstl,1865.0
1857,these,3.84,inch to crush them. These facts show the great superiority of,rstl_1857_0039.txt,txt_rstl,1857.0
1857,these,3.84,moment de leur formation.” These facts appear to be totally at,rstl_1857_0016.txt,txt_rstl,1857.0
1857,these,3.84,"electricity. The first of these facts is, that a differential current",rstl_1857_0010.txt,txt_rstl,1857.0
1857,these,3.84,"fibres, still I think these facts render it highly probable that",rstl_1857_0009.txt,txt_rstl,1857.0
1857,these,3.84,"inference I deduce from these facts is, first, that the animals",rstl_1857_0009.txt,txt_rstl,1857.0
1857,these,3.84,faces in the quadrant (111...211). Facts presented by these Tables —The,rstl_1857_0004.txt,txt_rstl,1857.0
1857,these,3.84,angles. With regard to these facts no difference of opinion can,rstl_1857_0004.txt,txt_rstl,1857.0
1857,these,3.84,to the same family. These facts I now proceed to particularize,rstl_1858_0035.txt,txt_rstl,1858.0
1857,these,3.84,within half an hour. These facts appeared to me of great,rstl_1858_0030.txt,txt_rstl,1858.0
1857,these,3.84,"the paralysed parts. All these facts tend to the same conclusion,",rstl_1858_0029.txt,txt_rstl,1858.0
1857,these,3.84,which circulation ceased. From these facts it appears that there exists,rstl_1858_0029.txt,txt_rstl,1858.0
1857,these,3.84,"89-3:100, or 7:10 nearly. These facts are conclusive in showing the",rstl_1858_0021.txt,txt_rstl,1858.0
1857,these,3.84,"boilers invariably present joints, these facts are proþ of some significance",rstl_1858_0021.txt,txt_rstl,1858.0
1857,these,3.84,they were very adhesive. These facts seem sufficient proof of the,rstl_1858_0031.txt,txt_rstl,1858.0
1857,these,3.84,possible to explain these curious facts upon chemical Sprinciples seems very,rstl_1858_0031.txt,txt_rstl,1858.0
1857,these,3.84,the natural interpretation of these facts seems my E to be,rstl_1858_0031.txt,txt_rstl,1858.0
1857,these,3.84,"functions became unveiled, and Further facts were developed, these difficulties were",rstl_1858_0031.txt,txt_rstl,1858.0
1857,these,3.84,"From these and other similar facts it appeared that mustard, croton",rstl_1858_0031.txt,txt_rstl,1858.0
1857,these,3.84,"only very feeble action, Such facts as these prove conclusively that,",rstl_1858_0031.txt,txt_rstl,1858.0
1857,these,3.84,"bodies, resembling spermatozoa. From these facts it can scarcely be doubted",rstl_1858_0034.txt,txt_rstl,1858.0
1857,these,3.84,"= fairly deducible from the facts which these researches have disclosed,",rstl_1858_0005.txt,txt_rstl,1858.0
1857,these,3.84,organs is certain from these facts :— S At a particular,rstl_1858_0006.txt,txt_rstl,1858.0
1857,these,3.84,The significance 2 of these facts cannot for a moment be,rstl_1858_0006.txt,txt_rstl,1858.0
1857,these,3.84,"simi- Slarly situated, leaving these facts to be discussed by others",rstl_1859_0017.txt,txt_rstl,1859.0
1857,these,3.84,"the correct determination of these facts is concerned, it seems to",rstl_1859_0017.txt,txt_rstl,1859.0
1857,these,3.84,more considerable diameter. = These facts puzzled me a little at,rstl_1859_0018.txt,txt_rstl,1859.0
1857,these,3.84,HoykiNs has drawn from these facts is unavoidable ; the glaciers,rstl_1859_0015.txt,txt_rstl,1859.0
1857,these,3.84,These experiments developed the following facts :—lIst. That the effect of,rstl_1859_0005.txt,txt_rstl,1859.0
1857,these,3.84,"about 24 per cent. These facts are of considerable interest, when",rstl_1859_0025.txt,txt_rstl,1859.0
1857,these,3.84,"of terrestrial induction. Bearing these facts in view, and taking further",rstl_1860_0021.txt,txt_rstl,1860.0
1857,these,3.84,"one of the most remarkable facts is this, that these luminous",rstl_1860_0010.txt,txt_rstl,1860.0
1857,these,3.84,at first produced. All these facts are easily explained from the,rstl_1860_0008.txt,txt_rstl,1860.0
1857,these,3.84,"flash than atmospheric air, These facts are in harmony with the",rstl_1861_0001.txt,txt_rstl,1861.0
1857,these,3.84,"the central aperture. Keeping these facts in view, it would be",rstl_1861_0029.txt,txt_rstl,1861.0
1857,these,3.84,To the statement of these facts it should be added that,rstl_1861_0024.txt,txt_rstl,1861.0
1857,these,3.84,be no doubt that these facts are evidence of a great,rstl_1862_0042.txt,txt_rstl,1862.0
1857,these,3.84,"this change, and as these facts have been observed, not in",rstl_1862_0038.txt,txt_rstl,1862.0
1857,these,3.84,is far above this. These facts may be explained in two,rstl_1862_0040.txt,txt_rstl,1862.0
1857,these,3.84,the hardest like rocks. These facts point towards the circumstance of,rstl_1862_0033.txt,txt_rstl,1862.0
1857,these,3.84,"dilute hydrochloric acid (83.); these facts also indicate that, the change",rstl_1862_0020.txt,txt_rstl,1862.0
1857,these,3.84,the Tonbridge- London values. These facts all indicate the yery notable,rstl_1862_0013.txt,txt_rstl,1862.0
1857,these,3.84,than when cold. From these facts we learn another marked difference,rstl_1862_0001.txt,txt_rstl,1862.0
1857,these,3.84,"geographically opposite. Now, keeping these facts in view, let us imagine",rstl_1863_0030.txt,txt_rstl,1863.0
1857,these,3.84,observations on the other.” These facts were in full accordance with,rstl_1864_0006.txt,txt_rstl,1864.0
1857,these,3.84,than glance at these singular facts ; but I must direct,rstl_1864_0009.txt,txt_rstl,1864.0
1857,these,3.84,be safely deduced from these facts that two distinctly different series,rstl_1864_0018.txt,txt_rstl,1864.0
1857,these,3.84,+ I recently submitted these facts to the Anthropological Society of,rstl_1864_0015.txt,txt_rstl,1864.0
1857,these,3.84,would draw from the preceding facts are these ;—First. Instead of,rstl_1864_0015.txt,txt_rstl,1864.0
1857,these,3.84,below the freezing-point. AI these facts together leave hardly any doubt,rstl_1865_0004.txt,txt_rstl,1865.0
1857,these,3.84,"the same process. Bearing these facts in mind, we must conclude",rstl_1866_0012.txt,txt_rstl,1866.0
1857,these,3.84,and for reasoning upon these facts by their aid. This method,rstl_1866_0026.txt,txt_rstl,1866.0
1857,these,3.84,the cotton operated upon. These facts surely afford strong support ib,rstl_1866_0014.txt,txt_rstl,1866.0
1857,these,3.84,"is, however, between these two facts I am unable to Say,",rstl_1866_0021.txt,txt_rstl,1866.0
1857,these,3.84,of 80 meh importance. These facts show that M. Davaixz's conclusions,rstl_1866_0021.txt,txt_rstl,1866.0
1858,these,3.92,to the same family. These facts I now proceed to particularize,rstl_1858_0035.txt,txt_rstl,1858.0
1858,these,3.92,within half an hour. These facts appeared to me of great,rstl_1858_0030.txt,txt_rstl,1858.0
1858,these,3.92,"the paralysed parts. All these facts tend to the same conclusion,",rstl_1858_0029.txt,txt_rstl,1858.0
1858,these,3.92,which circulation ceased. From these facts it appears that there exists,rstl_1858_0029.txt,txt_rstl,1858.0
1858,these,3.92,"89-3:100, or 7:10 nearly. These facts are conclusive in showing the",rstl_1858_0021.txt,txt_rstl,1858.0
1858,these,3.92,"boilers invariably present joints, these facts are proþ of some significance",rstl_1858_0021.txt,txt_rstl,1858.0
1858,these,3.92,they were very adhesive. These facts seem sufficient proof of the,rstl_1858_0031.txt,txt_rstl,1858.0
1858,these,3.92,possible to explain these curious facts upon chemical Sprinciples seems very,rstl_1858_0031.txt,txt_rstl,1858.0
1858,these,3.92,the natural interpretation of these facts seems my E to be,rstl_1858_0031.txt,txt_rstl,1858.0
1858,these,3.92,"functions became unveiled, and Further facts were developed, these difficulties were",rstl_1858_0031.txt,txt_rstl,1858.0
1858,these,3.92,"From these and other similar facts it appeared that mustard, croton",rstl_1858_0031.txt,txt_rstl,1858.0
1858,these,3.92,"only very feeble action, Such facts as these prove conclusively that,",rstl_1858_0031.txt,txt_rstl,1858.0
1858,these,3.92,"bodies, resembling spermatozoa. From these facts it can scarcely be doubted",rstl_1858_0034.txt,txt_rstl,1858.0
1858,these,3.92,"= fairly deducible from the facts which these researches have disclosed,",rstl_1858_0005.txt,txt_rstl,1858.0
1858,these,3.92,organs is certain from these facts :— S At a particular,rstl_1858_0006.txt,txt_rstl,1858.0
1858,these,3.92,The significance 2 of these facts cannot for a moment be,rstl_1858_0006.txt,txt_rstl,1858.0
1858,these,3.92,"simi- Slarly situated, leaving these facts to be discussed by others",rstl_1859_0017.txt,txt_rstl,1859.0
1858,these,3.92,"the correct determination of these facts is concerned, it seems to",rstl_1859_0017.txt,txt_rstl,1859.0
1858,these,3.92,more considerable diameter. = These facts puzzled me a little at,rstl_1859_0018.txt,txt_rstl,1859.0
1858,these,3.92,HoykiNs has drawn from these facts is unavoidable ; the glaciers,rstl_1859_0015.txt,txt_rstl,1859.0
1858,these,3.92,These experiments developed the following facts :—lIst. That the effect of,rstl_1859_0005.txt,txt_rstl,1859.0
1858,these,3.92,"about 24 per cent. These facts are of considerable interest, when",rstl_1859_0025.txt,txt_rstl,1859.0
1858,these,3.92,"of terrestrial induction. Bearing these facts in view, and taking further",rstl_1860_0021.txt,txt_rstl,1860.0
1858,these,3.92,"one of the most remarkable facts is this, that these luminous",rstl_1860_0010.txt,txt_rstl,1860.0
1858,these,3.92,at first produced. All these facts are easily explained from the,rstl_1860_0008.txt,txt_rstl,1860.0
1858,these,3.92,"flash than atmospheric air, These facts are in harmony with the",rstl_1861_0001.txt,txt_rstl,1861.0
1858,these,3.92,"the central aperture. Keeping these facts in view, it would be",rstl_1861_0029.txt,txt_rstl,1861.0
1858,these,3.92,To the statement of these facts it should be added that,rstl_1861_0024.txt,txt_rstl,1861.0
1858,these,3.92,be no doubt that these facts are evidence of a great,rstl_1862_0042.txt,txt_rstl,1862.0
1858,these,3.92,"this change, and as these facts have been observed, not in",rstl_1862_0038.txt,txt_rstl,1862.0
1858,these,3.92,is far above this. These facts may be explained in two,rstl_1862_0040.txt,txt_rstl,1862.0
1858,these,3.92,the hardest like rocks. These facts point towards the circumstance of,rstl_1862_0033.txt,txt_rstl,1862.0
1858,these,3.92,"dilute hydrochloric acid (83.); these facts also indicate that, the change",rstl_1862_0020.txt,txt_rstl,1862.0
1858,these,3.92,the Tonbridge- London values. These facts all indicate the yery notable,rstl_1862_0013.txt,txt_rstl,1862.0
1858,these,3.92,than when cold. From these facts we learn another marked difference,rstl_1862_0001.txt,txt_rstl,1862.0
1858,these,3.92,"geographically opposite. Now, keeping these facts in view, let us imagine",rstl_1863_0030.txt,txt_rstl,1863.0
1858,these,3.92,observations on the other.” These facts were in full accordance with,rstl_1864_0006.txt,txt_rstl,1864.0
1858,these,3.92,than glance at these singular facts ; but I must direct,rstl_1864_0009.txt,txt_rstl,1864.0
1858,these,3.92,be safely deduced from these facts that two distinctly different series,rstl_1864_0018.txt,txt_rstl,1864.0
1858,these,3.92,+ I recently submitted these facts to the Anthropological Society of,rstl_1864_0015.txt,txt_rstl,1864.0
1858,these,3.92,would draw from the preceding facts are these ;—First. Instead of,rstl_1864_0015.txt,txt_rstl,1864.0
1858,these,3.92,below the freezing-point. AI these facts together leave hardly any doubt,rstl_1865_0004.txt,txt_rstl,1865.0
1858,these,3.92,"the same process. Bearing these facts in mind, we must conclude",rstl_1866_0012.txt,txt_rstl,1866.0
1858,these,3.92,and for reasoning upon these facts by their aid. This method,rstl_1866_0026.txt,txt_rstl,1866.0
1858,these,3.92,the cotton operated upon. These facts surely afford strong support ib,rstl_1866_0014.txt,txt_rstl,1866.0
1858,these,3.92,"is, however, between these two facts I am unable to Say,",rstl_1866_0021.txt,txt_rstl,1866.0
1858,these,3.92,of 80 meh importance. These facts show that M. Davaixz's conclusions,rstl_1866_0021.txt,txt_rstl,1866.0
1858,these,3.92,"upon an_ explanation of these facts at present, as it is",rstl_1867_0015.txt,txt_rstl,1867.0
1858,these,3.92,five years. bo These few facts may for the present suffice,rstl_1867_0015.txt,txt_rstl,1867.0
1858,these,3.92,during the remainder. Of these facts he gives the following tQeoretical,rstl_1867_0018.txt,txt_rstl,1867.0
1858,these,3.92,"I draw attention to these facts because, as has been stated,",rstl_1867_0003.txt,txt_rstl,1867.0
1858,these,3.92,granules in rapid tremor. These facts strongly suggest the notion that,rstl_1867_0014.txt,txt_rstl,1867.0
1859,these,3.65,"simi- Slarly situated, leaving these facts to be discussed by others",rstl_1859_0017.txt,txt_rstl,1859.0
1859,these,3.65,"the correct determination of these facts is concerned, it seems to",rstl_1859_0017.txt,txt_rstl,1859.0
1859,these,3.65,more considerable diameter. = These facts puzzled me a little at,rstl_1859_0018.txt,txt_rstl,1859.0
1859,these,3.65,HoykiNs has drawn from these facts is unavoidable ; the glaciers,rstl_1859_0015.txt,txt_rstl,1859.0
1859,these,3.65,These experiments developed the following facts :—lIst. That the effect of,rstl_1859_0005.txt,txt_rstl,1859.0
1859,these,3.65,"about 24 per cent. These facts are of considerable interest, when",rstl_1859_0025.txt,txt_rstl,1859.0
1859,these,3.65,"of terrestrial induction. Bearing these facts in view, and taking further",rstl_1860_0021.txt,txt_rstl,1860.0
1859,these,3.65,"one of the most remarkable facts is this, that these luminous",rstl_1860_0010.txt,txt_rstl,1860.0
1859,these,3.65,at first produced. All these facts are easily explained from the,rstl_1860_0008.txt,txt_rstl,1860.0
1859,these,3.65,"flash than atmospheric air, These facts are in harmony with the",rstl_1861_0001.txt,txt_rstl,1861.0
1859,these,3.65,"the central aperture. Keeping these facts in view, it would be",rstl_1861_0029.txt,txt_rstl,1861.0
1859,these,3.65,To the statement of these facts it should be added that,rstl_1861_0024.txt,txt_rstl,1861.0
1859,these,3.65,be no doubt that these facts are evidence of a great,rstl_1862_0042.txt,txt_rstl,1862.0
1859,these,3.65,"this change, and as these facts have been observed, not in",rstl_1862_0038.txt,txt_rstl,1862.0
1859,these,3.65,is far above this. These facts may be explained in two,rstl_1862_0040.txt,txt_rstl,1862.0
1859,these,3.65,the hardest like rocks. These facts point towards the circumstance of,rstl_1862_0033.txt,txt_rstl,1862.0
1859,these,3.65,"dilute hydrochloric acid (83.); these facts also indicate that, the change",rstl_1862_0020.txt,txt_rstl,1862.0
1859,these,3.65,the Tonbridge- London values. These facts all indicate the yery notable,rstl_1862_0013.txt,txt_rstl,1862.0
1859,these,3.65,than when cold. From these facts we learn another marked difference,rstl_1862_0001.txt,txt_rstl,1862.0
1859,these,3.65,"geographically opposite. Now, keeping these facts in view, let us imagine",rstl_1863_0030.txt,txt_rstl,1863.0
1859,these,3.65,observations on the other.” These facts were in full accordance with,rstl_1864_0006.txt,txt_rstl,1864.0
1859,these,3.65,than glance at these singular facts ; but I must direct,rstl_1864_0009.txt,txt_rstl,1864.0
1859,these,3.65,be safely deduced from these facts that two distinctly different series,rstl_1864_0018.txt,txt_rstl,1864.0
1859,these,3.65,+ I recently submitted these facts to the Anthropological Society of,rstl_1864_0015.txt,txt_rstl,1864.0
1859,these,3.65,would draw from the preceding facts are these ;—First. Instead of,rstl_1864_0015.txt,txt_rstl,1864.0
1859,these,3.65,below the freezing-point. AI these facts together leave hardly any doubt,rstl_1865_0004.txt,txt_rstl,1865.0
1859,these,3.65,"the same process. Bearing these facts in mind, we must conclude",rstl_1866_0012.txt,txt_rstl,1866.0
1859,these,3.65,and for reasoning upon these facts by their aid. This method,rstl_1866_0026.txt,txt_rstl,1866.0
1859,these,3.65,the cotton operated upon. These facts surely afford strong support ib,rstl_1866_0014.txt,txt_rstl,1866.0
1859,these,3.65,"is, however, between these two facts I am unable to Say,",rstl_1866_0021.txt,txt_rstl,1866.0
1859,these,3.65,of 80 meh importance. These facts show that M. Davaixz's conclusions,rstl_1866_0021.txt,txt_rstl,1866.0
1859,these,3.65,"upon an_ explanation of these facts at present, as it is",rstl_1867_0015.txt,txt_rstl,1867.0
1859,these,3.65,five years. bo These few facts may for the present suffice,rstl_1867_0015.txt,txt_rstl,1867.0
1859,these,3.65,during the remainder. Of these facts he gives the following tQeoretical,rstl_1867_0018.txt,txt_rstl,1867.0
1859,these,3.65,"I draw attention to these facts because, as has been stated,",rstl_1867_0003.txt,txt_rstl,1867.0
1859,these,3.65,granules in rapid tremor. These facts strongly suggest the notion that,rstl_1867_0014.txt,txt_rstl,1867.0
1859,these,3.65,same source. These in i facts have been fully confirmed by,rstl_1868_0010.txt,txt_rstl,1868.0
1859,these,3.65,nuclei. From some of these facts M. VULeran thinks it not,rstl_1868_0010.txt,txt_rstl,1868.0
1860,these,3.69,"of terrestrial induction. Bearing these facts in view, and taking further",rstl_1860_0021.txt,txt_rstl,1860.0
1860,these,3.69,"one of the most remarkable facts is this, that these luminous",rstl_1860_0010.txt,txt_rstl,1860.0
1860,these,3.69,at first produced. All these facts are easily explained from the,rstl_1860_0008.txt,txt_rstl,1860.0
1860,these,3.69,"flash than atmospheric air, These facts are in harmony with the",rstl_1861_0001.txt,txt_rstl,1861.0
1860,these,3.69,"the central aperture. Keeping these facts in view, it would be",rstl_1861_0029.txt,txt_rstl,1861.0
1860,these,3.69,To the statement of these facts it should be added that,rstl_1861_0024.txt,txt_rstl,1861.0
1860,these,3.69,be no doubt that these facts are evidence of a great,rstl_1862_0042.txt,txt_rstl,1862.0
1860,these,3.69,"this change, and as these facts have been observed, not in",rstl_1862_0038.txt,txt_rstl,1862.0
1860,these,3.69,is far above this. These facts may be explained in two,rstl_1862_0040.txt,txt_rstl,1862.0
1860,these,3.69,the hardest like rocks. These facts point towards the circumstance of,rstl_1862_0033.txt,txt_rstl,1862.0
1860,these,3.69,"dilute hydrochloric acid (83.); these facts also indicate that, the change",rstl_1862_0020.txt,txt_rstl,1862.0
1860,these,3.69,the Tonbridge- London values. These facts all indicate the yery notable,rstl_1862_0013.txt,txt_rstl,1862.0
1860,these,3.69,than when cold. From these facts we learn another marked difference,rstl_1862_0001.txt,txt_rstl,1862.0
1860,these,3.69,"geographically opposite. Now, keeping these facts in view, let us imagine",rstl_1863_0030.txt,txt_rstl,1863.0
1860,these,3.69,observations on the other.” These facts were in full accordance with,rstl_1864_0006.txt,txt_rstl,1864.0
1860,these,3.69,than glance at these singular facts ; but I must direct,rstl_1864_0009.txt,txt_rstl,1864.0
1860,these,3.69,be safely deduced from these facts that two distinctly different series,rstl_1864_0018.txt,txt_rstl,1864.0
1860,these,3.69,+ I recently submitted these facts to the Anthropological Society of,rstl_1864_0015.txt,txt_rstl,1864.0
1860,these,3.69,would draw from the preceding facts are these ;—First. Instead of,rstl_1864_0015.txt,txt_rstl,1864.0
1860,these,3.69,below the freezing-point. AI these facts together leave hardly any doubt,rstl_1865_0004.txt,txt_rstl,1865.0
1860,these,3.69,"the same process. Bearing these facts in mind, we must conclude",rstl_1866_0012.txt,txt_rstl,1866.0
1860,these,3.69,and for reasoning upon these facts by their aid. This method,rstl_1866_0026.txt,txt_rstl,1866.0
1860,these,3.69,the cotton operated upon. These facts surely afford strong support ib,rstl_1866_0014.txt,txt_rstl,1866.0
1860,these,3.69,"is, however, between these two facts I am unable to Say,",rstl_1866_0021.txt,txt_rstl,1866.0
1860,these,3.69,of 80 meh importance. These facts show that M. Davaixz's conclusions,rstl_1866_0021.txt,txt_rstl,1866.0
1860,these,3.69,"upon an_ explanation of these facts at present, as it is",rstl_1867_0015.txt,txt_rstl,1867.0
1860,these,3.69,five years. bo These few facts may for the present suffice,rstl_1867_0015.txt,txt_rstl,1867.0
1860,these,3.69,during the remainder. Of these facts he gives the following tQeoretical,rstl_1867_0018.txt,txt_rstl,1867.0
1860,these,3.69,"I draw attention to these facts because, as has been stated,",rstl_1867_0003.txt,txt_rstl,1867.0
1860,these,3.69,granules in rapid tremor. These facts strongly suggest the notion that,rstl_1867_0014.txt,txt_rstl,1867.0
1860,these,3.69,same source. These in i facts have been fully confirmed by,rstl_1868_0010.txt,txt_rstl,1868.0
1860,these,3.69,nuclei. From some of these facts M. VULeran thinks it not,rstl_1868_0010.txt,txt_rstl,1868.0
1860,these,3.69,these in detail some remarkable facts will be noticed. In subclass,rstl_1869_0022.txt,txt_rstl,1869.0
1860,these,3.69,desirable to bring these striking facts forward at once. We are,rstl_1869_0015.txt,txt_rstl,1869.0
1860,these,3.69,"these experiments, together with the facts regarding the behayiour 2 of",rstl_1869_0017.txt,txt_rstl,1869.0
1860,these,3.69,that purpose. Do not these facts appear to demonstrate the existence,rstl_1869_0017.txt,txt_rstl,1869.0
1860,these,3.69,"of astronomical research. These new facts required new discussion, which was",rstl_1869_0006.txt,txt_rstl,1869.0
1860,these,3.69,"Sir Joun Henscnr, places these facts in a more general and",rstl_1869_0001.txt,txt_rstl,1869.0
1861,these,3.66,"flash than atmospheric air, These facts are in harmony with the",rstl_1861_0001.txt,txt_rstl,1861.0
1861,these,3.66,"the central aperture. Keeping these facts in view, it would be",rstl_1861_0029.txt,txt_rstl,1861.0
1861,these,3.66,To the statement of these facts it should be added that,rstl_1861_0024.txt,txt_rstl,1861.0
1861,these,3.66,be no doubt that these facts are evidence of a great,rstl_1862_0042.txt,txt_rstl,1862.0
1861,these,3.66,"this change, and as these facts have been observed, not in",rstl_1862_0038.txt,txt_rstl,1862.0
